State,County,FIPS,SAIDI,SAIFI,Date
Georgia,Appling,13001,0.007765957446808511,0.010452683653385818,2025-08-01
Georgia,Atkinson,13003,,,2025-08-01
Georgia,Bacon,13005,1.5844432112467628,0.6096004439511654,2025-08-01
Georgia,Baker,13007,0.0103359173126615,0.0004306632213608958,2025-08-01
Georgia,Baldwin,13009,0.08893696643667408,0.09683078002572798,2025-08-01
Georgia,Banks,13011,0.009513487475915221,0.0020829296647936445,2025-08-01
Georgia,Barrow,13013,0.10476923076923077,0.09499487179487179,2025-08-01
Georgia,Bartow,13015,0.01854133449292168,0.017949461274580858,2025-08-01
Georgia,Ben Hill,13017,,,2025-08-01
Georgia,Berrien,13019,0.0036845983787767134,0.0009825595676737902,2025-08-01
Georgia,Bibb,13021,0.014079637414248744,0.00817461078172283,2025-08-01
Georgia,Bleckley,13023,0.00033178500331785003,0.0013271400132714001,2025-08-01
Georgia,Brantley,13025,0.00017357093265447812,0.00023142791020597085,2025-08-01
Georgia,Brooks,13027,0.025670945157526253,0.004667444574095682,2025-08-01
Georgia,Bryan,13029,0.006526243093922652,0.0024171270718232043,2025-08-01
Georgia,Bulloch,13031,0.0007880986310834737,0.0024614587381785206,2025-08-01
Georgia,Burke,13033,0.05324320218745253,0.05222437137330754,2025-08-01
Georgia,Butts,13035,0.009410968178740691,0.013042060645582002,2025-08-01
Georgia,Calhoun,13037,0.008734780307040762,0.008999470619375331,2025-08-01
Georgia,Camden,13039,0.0029085720557567776,0.0012063557715506841,2025-08-01
Georgia,Candler,13043,,,2025-08-01
Georgia,Carroll,13045,0.002009734222902767,0.0004921798096904736,2025-08-01
Georgia,Catoosa,13047,0.001073645361516524,0.004261030028518705,2025-08-01
Georgia,Charlton,13049,0.014783927217589083,0.003032600454890068,2025-08-01
Georgia,Chatham,13051,0.006085886214442013,0.004026866034524678,2025-08-01
Georgia,Chattahoochee,13053,,,2025-08-01
Georgia,Chattooga,13055,0.04526671675432006,0.0288719544917892,2025-08-01
Georgia,Cherokee,13057,0.06414385930244047,0.045104238711589764,2025-08-01
Georgia,Clarke,13059,0.6589303733602422,1.1037831045446758,2025-08-01
Georgia,Clay,13061,0.005803345159655347,0.004391357807834183,2025-08-01
Georgia,Clayton,13063,0.02414378407304592,0.01709087260443493,2025-08-01
Georgia,Clinch,13065,0.007285974499089253,0.009714632665452338,2025-08-01
Georgia,Cobb,13067,0.00628446291937398,0.01169690333663347,2025-08-01
Georgia,Coffee,13069,0.013692145862552595,0.008971973834243533,2025-08-01
Georgia,Colquitt,13071,,,2025-08-01
Georgia,Columbia,13073,0.012498883363606586,0.005527350147396004,2025-08-01
Georgia,Cook,13075,,,2025-08-01
Georgia,Coweta,13077,0.025746929991138118,0.010412710469679707,2025-08-01
Georgia,Crawford,13079,0.01727145847871598,0.009304489416143289,2025-08-01
Georgia,Crisp,13081,,,2025-08-01
Georgia,Dade,13083,0.08343205781305532,0.026774078900604195,2025-08-01
Georgia,Dawson,13085,0.07321848081440877,0.019968676585747847,2025-08-01
Georgia,Decatur,13087,0.003995669210146422,0.0012073863636363636,2025-08-01
Georgia,Dekalb,13089,0.011805605747408895,0.00527183104699403,2025-08-01
Georgia,Dodge,13091,,,2025-08-01
Georgia,Dooly,13093,0.41887417218543044,0.1670680313064419,2025-08-01
Georgia,Dougherty,13095,7.562008469449486e-05,0.00015124016938898973,2025-08-01
Georgia,Douglas,13097,0.004341997901853363,0.0023895558922951395,2025-08-01
Georgia,Early,13099,0.07038123167155426,0.002932551319648094,2025-08-01
Georgia,Echols,13101,,,2025-08-01
Georgia,Effingham,13103,0.0038688756180568933,0.0017016631349129905,2025-08-01
Georgia,Elbert,13105,0.003109452736318408,0.0024875621890547263,2025-08-01
Georgia,Emanuel,13107,0.0018389865140988966,0.0032693093583980384,2025-08-01
Georgia,Evans,13109,,,2025-08-01
Georgia,Fannin,13111,0.01702968923418424,0.007422308546059933,2025-08-01
Georgia,Fayette,13113,0.043209674247886215,0.00789801402634856,2025-08-01
Georgia,Floyd,13115,0.007122121363114452,0.00368292207370177,2025-08-01
Georgia,Forsyth,13117,0.05477941176470588,0.01609907120743034,2025-08-01
Georgia,Franklin,13119,0.011931604659902293,0.0018429782528566164,2025-08-01
Georgia,Fulton,13121,0.012468943371460716,0.005457762985186574,2025-08-01
Georgia,Gilmer,13123,0.015539803707742638,0.008178844056706653,2025-08-01
Georgia,Glascock,13125,0.012802275960170697,0.005689900426742532,2025-08-01
Georgia,Glynn,13127,0.04795342501297353,0.023363172461511848,2025-08-01
Georgia,Gordon,13129,0.03677403758989545,0.010788431899912363,2025-08-01
Georgia,Grady,13131,0.002908500157216225,0.00586940572267058,2025-08-01
Georgia,Greene,13133,0.014195741277616716,0.0021493551934419672,2025-08-01
Georgia,Gwinnett,13135,0.05122233473166498,0.11241718501374222,2025-08-01
Georgia,Habersham,13137,0.0024021138601969735,0.001441268316118184,2025-08-01
Georgia,Hall,13139,0.037798372016279835,0.018527855957608707,2025-08-01
Georgia,Hancock,13141,0.16588648332358105,0.06904622586307782,2025-08-01
Georgia,Haralson,13143,0.0012461059190031153,0.0004984423676012461,2025-08-01
Georgia,Harris,13145,0.011114086770219604,0.0029994643813604713,2025-08-01
Georgia,Hart,13147,0.0711340206185567,0.009392898052691867,2025-08-01
Georgia,Heard,13149,,,2025-08-01
Georgia,Henry,13151,0.004601653122178232,0.002396332569285268,2025-08-01
Georgia,Houston,13153,0.0011197556398701495,0.0008115715723942389,2025-08-01
Georgia,Irwin,13155,,,2025-08-01
Georgia,Jackson,13157,0.15144392805193885,0.30776599141448185,2025-08-01
Georgia,Jasper,13159,0.002886323268206039,0.004085257548845471,2025-08-01
Georgia,Jeff Davis,13161,0.00027554715792788535,0.0004723665564478035,2025-08-01
Georgia,Jefferson,13163,0.03926701570680628,0.005637331663012841,2025-08-01
Georgia,Jenkins,13165,0.00044195639363582795,0.0005892751915144372,2025-08-01
Georgia,Johnson,13167,0.002342936480388754,0.0010413051023950017,2025-08-01
Georgia,Jones,13169,0.014639802869981157,0.011595883461371213,2025-08-01
Georgia,Lamar,13171,0.07619408642911296,0.1269901440485216,2025-08-01
Georgia,Lanier,13173,0.006997084548104956,0.0023323615160349854,2025-08-01
Georgia,Laurens,13175,0.0022998296422487223,0.0016183986371379898,2025-08-01
Georgia,Lee,13177,0.002516440746208563,0.0018789424238357267,2025-08-01
Georgia,Liberty,13179,0.0019039086123866053,0.0013439354910964273,2025-08-01
Georgia,Lincoln,13181,0.018874907475943746,0.0029607698001480384,2025-08-01
Georgia,Long,13183,0.0029443254817987153,0.0024982155603140615,2025-08-01
Georgia,Lowndes,13185,0.017129356172474897,0.009497310908695246,2025-08-01
Georgia,Lumpkin,13187,0.7408829174664108,0.2991728585447918,2025-08-01
Georgia,Macon,13193,0.0016056518946692357,0.0012845215157353885,2025-08-01
Georgia,Madison,13195,0.16807367613200308,0.18321961620469082,2025-08-01
Georgia,Marion,13197,0.0073256293850598436,0.004079412564590699,2025-08-01
Georgia,Mcduffie,13189,0.3764624384236453,0.18188005104210975,2025-08-01
Georgia,Mcintosh,13191,0.002702702702702703,0.0008316008316008316,2025-08-01
Georgia,Meriwether,13199,0.02484709480122324,0.010981373366694467,2025-08-01
Georgia,Miller,13201,0.6153846153846154,0.02564102564102564,2025-08-01
Georgia,Mitchell,13205,0.004416383145773358,0.0011777021722062287,2025-08-01
Georgia,Monroe,13207,0.043004520690854295,0.01732931494146285,2025-08-01
Georgia,Montgomery,13209,,,2025-08-01
Georgia,Morgan,13211,0.11857289589752885,0.0528215817775361,2025-08-01
Georgia,Murray,13213,0.015461096415214813,0.0020979658852503876,2025-08-01
Georgia,Muscogee,13215,0.004906837157834732,0.005001844255423787,2025-08-01
Georgia,Newton,13217,0.002285341168788769,0.001305909239307868,2025-08-01
Georgia,Oconee,13219,0.2778323008035331,0.315034042814206,2025-08-01
Georgia,Oglethorpe,13221,0.11226114649681529,0.025477707006369428,2025-08-01
