State,County,FIPS,SAIDI,SAIFI,Date
Georgia,Appling,13001,,,2025-11-01
Georgia,Atkinson,13003,,,2025-11-01
Georgia,Bacon,13005,,,2025-11-01
Georgia,Baker,13007,0.005156854318865492,0.004727116458960034,2025-11-01
Georgia,Baldwin,13009,0.00011632641191182458,0.00023265282382364916,2025-11-01
Georgia,Banks,13011,0.00020012808197246237,0.0001601024655779699,2025-11-01
Georgia,Barrow,13013,0.00017305264872348222,0.0002042170827589728,2025-11-01
Georgia,Bartow,13015,0.0013340063455436978,0.0009133737140659552,2025-11-01
Georgia,Ben Hill,13017,,,2025-11-01
Georgia,Berrien,13019,0.003970193012460298,0.001221597849987784,2025-11-01
Georgia,Bibb,13021,0.0010720675197683788,0.00024582439943733527,2025-11-01
Georgia,Bleckley,13023,,,2025-11-01
Georgia,Brantley,13025,0.0005180154253482215,0.001036030850696443,2025-11-01
Georgia,Brooks,13027,,,2025-11-01
Georgia,Bryan,13029,0.0004140215291195142,0.0005520287054926856,2025-11-01
Georgia,Bulloch,13031,0.00017020552316922684,0.0003404110463384537,2025-11-01
Georgia,Burke,13033,0.0032305306685044798,0.0017541492376197544,2025-11-01
Georgia,Butts,13035,0.031516011349817595,0.042021348466423455,2025-11-01
Georgia,Calhoun,13037,0.1391526661796932,0.09276844411979547,2025-11-01
Georgia,Camden,13039,0.00135209460078834,0.001283344027866899,2025-11-01
Georgia,Candler,13043,0.013528336380255941,0.0014625228519195613,2025-11-01
Georgia,Carroll,13045,,,2025-11-01
Georgia,Catoosa,13047,3.358635050715389e-05,6.717270101430779e-05,2025-11-01
Georgia,Charlton,13049,0.008876560332871012,0.005105296745373325,2025-11-01
Georgia,Chatham,13051,0.0013990322483695488,0.00037868542061130644,2025-11-01
Georgia,Chattahoochee,13053,,,2025-11-01
Georgia,Chattooga,13055,,,2025-11-01
Georgia,Cherokee,13057,5.918560606060606e-05,7.891414141414142e-05,2025-11-01
Georgia,Clarke,13059,0.0012564249000571101,0.0004854368932038835,2025-11-01
Georgia,Clay,13061,0.009320064659527177,0.005332842956969474,2025-11-01
Georgia,Clayton,13063,0.004234704531217373,0.0014115681770724578,2025-11-01
Georgia,Clinch,13065,0.004221954161640531,0.0024125452352231603,2025-11-01
Georgia,Cobb,13067,0.000722930978083088,0.00019039451114922812,2025-11-01
Georgia,Coffee,13069,0.0004123711340206186,0.0016494845360824743,2025-11-01
Georgia,Colquitt,13071,0.0010993037742762918,0.0029314767314034445,2025-11-01
Georgia,Columbia,13073,0.0004037994191215696,0.00037045818268033906,2025-11-01
Georgia,Cook,13075,,,2025-11-01
Georgia,Coweta,13077,,,2025-11-01
Georgia,Crawford,13079,,,2025-11-01
Georgia,Crisp,13081,,,2025-11-01
Georgia,Dade,13083,,,2025-11-01
Georgia,Dawson,13085,,,2025-11-01
Georgia,Decatur,13087,0.008099241336887431,0.0038958376050850932,2025-11-01
Georgia,Dekalb,13089,0.00033046163614586493,0.00016162315828968066,2025-11-01
Georgia,Dodge,13091,,,2025-11-01
Georgia,Dooly,13093,0.0018094089264173703,0.0012062726176115801,2025-11-01
Georgia,Dougherty,13095,0.024500151469251743,0.01893365646773705,2025-11-01
Georgia,Douglas,13097,5.8220773171867724e-05,0.0002328830926874709,2025-11-01
Georgia,Early,13099,,,2025-11-01
Georgia,Echols,13101,,,2025-11-01
Georgia,Effingham,13103,0.00047955497298506983,0.0003836439783880559,2025-11-01
Georgia,Elbert,13105,,,2025-11-01
Georgia,Emanuel,13107,,,2025-11-01
Georgia,Evans,13109,0.002552881108679796,0.0014587892049598833,2025-11-01
Georgia,Fannin,13111,,,2025-11-01
Georgia,Fayette,13113,0.0007860090391039497,0.0002620030130346499,2025-11-01
Georgia,Floyd,13115,0.0006708649830119674,0.0003462528944577896,2025-11-01
Georgia,Forsyth,13117,0.0005386687187379761,0.00030781069642170063,2025-11-01
Georgia,Franklin,13119,0.0013091453151299795,0.0007480830372171312,2025-11-01
Georgia,Fulton,13121,0.007752137271490738,0.0032730986580412355,2025-11-01
Georgia,Gilmer,13123,0.0007207207207207207,0.0007207207207207207,2025-11-01
Georgia,Glascock,13125,,,2025-11-01
Georgia,Glynn,13127,0.001522585921191383,0.00026900811328469667,2025-11-01
Georgia,Gordon,13129,0.0009045953443492944,0.0005234688536032106,2025-11-01
Georgia,Grady,13131,0.001100167644593462,0.0018759770713913497,2025-11-01
Georgia,Greene,13133,0.00019894558838157763,0.00039789117676315526,2025-11-01
Georgia,Gwinnett,13135,0.015160636208098346,0.01553363941679004,2025-11-01
Georgia,Habersham,13137,0.002186421173762946,0.001380897583429229,2025-11-01
Georgia,Hall,13139,0.10828713665706262,0.1736751887377366,2025-11-01
Georgia,Hancock,13141,0.08903508771929824,0.030116959064327486,2025-11-01
Georgia,Haralson,13143,0.005227781926811053,0.0009957679860592482,2025-11-01
Georgia,Harris,13145,0.0006411626415900834,0.00042744176106005556,2025-11-01
Georgia,Hart,13147,,,2025-11-01
Georgia,Heard,13149,0.006194690265486726,0.0035398230088495575,2025-11-01
Georgia,Henry,13151,0.07188990888892716,0.06138371712509257,2025-11-01
Georgia,Houston,13153,0.00019074608970516104,0.00019074608970516104,2025-11-01
Georgia,Irwin,13155,0.017731878409976618,0.010911925175370226,2025-11-01
Georgia,Jackson,13157,0.003949461035518643,0.002114424802694662,2025-11-01
